date,url,actor1,actor2,location,tone,event_type,link_status,headline
2025-02-23 19:30:00.000000 UTC,https://www.aa.com.tr/en/africa/congolese-president-urges-us-to-buy-raw-materials-from-dr-congo-not-rwanda/3490799,CONGOLESE,THE US,"Istanbul, Istanbul, Turkey",-6.69456066945607,20,Active,"Congolese president urges US to buy raw materials from DR Congo, not Rwanda"
2025-02-23 20:15:00.000000 UTC,https://www.washingtonexaminer.com/policy/foreign-policy/3327615/zelensky-ready-resign-leads-peace-nato-membership/,ENVOY,UKRAINE,"Riyadh, Ar Riya?, Saudi Arabia",-2.17391304347826,14,HTTP 403,
2025-02-23 20:45:00.000000 UTC,https://www.presstv.ir/Detail/2025/02/23/743344/Iran-Lebanon-president-officials-Hezbollah-leaders-funeral,BEIRUT,TEHRAN,"Beirut, Beyrouth, Lebanon",-3.16901408450704,42,Active,"Lebanese president, top Iranian officials meet amid funeral of Hezbollah leaders"
2025-02-23 20:45:00.000000 UTC,https://www.cbc.bb/news/international-news/zelensky-ready-to-resign-as-ukraines-president/,RUSSIA,UKRAINE,Saudi Arabia,-0.98730606488012,190,Active,Zelensky ‘ready’ to resign as Ukraine’s president - Caribbean Broadcasting Corporation
2025-02-23 21:15:00.000000 UTC,https://13tv.co.il/item/news/politics/state-policy/cuwsj-904476279/?pid=7&&cid=902992383,REPRESENTATIVES,PRIME MINISTER,"Gaza, Israel (general), Israel",-4.89795918367347,20,Active,"המלצת גורמי הביטחון והחלטת רה""מ: מאחורי עיכוב שחרור האסירים | חדשות 13"
2025-02-23 21:30:00.000000 UTC,https://libyaobserver.ly/news/dbeibah-responds-hor-speakers-statement-arab-parliaments-meeting,GOVERNMENT,SEPARATIST,"Cairo, Al Qahirah, Egypt",-3.78619153674833,10,Active,Dbeibah responds to HoR Speaker's statement in Arab Parliaments meeting | The Libya Observer
2025-02-23 22:00:00.000000 UTC,https://www.opednews.com/populum/page.php?f=The-War-in-Gaza-How-Fasci-Direct_peace_talks_between_israel_and_the_palestin_Foreign-Policy-Failures-Israel-Middle-Ea_Hamas-Attacks-Against-Israel-250223-201.html,REACTIONARIES,,"Gaza, Israel (general), Israel",-7.0716228467815,33,Active,
2025-02-23 22:00:00.000000 UTC,https://www.zazoom.it/2025-02-23/arabia-saudita-arriva-una-trump-tower-a-gedda-nel-2029-finanziata-dalla-famiglia-del-presidente-usa/16442425/,PRESIDENT,SAUDI,Saudi Arabia,2.14285714285715,43,Timeout,
2025-02-23 22:00:00.000000 UTC,https://www.politika.rs/scc/clanak/663152/lavrov-stigao-u-tursku-na-razgovore-sa-tamosnjim-sefom-diplomatije,RUSSIA,DIPLOMAT,Iran,2.07612456747405,36,Active,Лавров стигао у Турску на разговоре са тамошњим шефом дипломатије
2025-02-23 22:00:00.000000 UTC,http://thepeninsulaqatar.com/article/23/02/2025/prime-minister-meetscompany-officials-on-sidelines-of-web-summit-qatar-2025,MINIST OF FOREIGN AFFAIRS,DOHA,"Doha, Ad Daw?ah, Qatar",-1.36986301369863,40,Active,Prime Minister meets company officials on sidelines of Web Summit Qatar 2025 | The Peninsula Qatar
2025-02-23 22:15:00.000000 UTC,https://13tv.co.il/item/news/politics/state-policy/cuwsj-904476279/?pid=7&cid=902992371,HAMAS,,Israel,-4.34782608695652,841,Active,"המלצת גורמי הביטחון והחלטת רה""מ: מאחורי עיכוב שחרור האסירים | חדשות 13"
2025-02-23 23:00:00.000000 UTC,https://www.koaci.com/article/2025/02/23/cote-divoire/politique/cote-divoire-presidentielle-2025-le-president-de-generations-conscientes-en-marche-annonce-sa-candidature-et-exige-la-reinscription-de-gbagbo-ble-soro-sur-la-liste-electorale_184737.html,COTE D'IVOIRE,,Israel,0.38167938931298,43,Active,"Côte d'Ivoire : Présidentielle 2025, le président de « Générations Conscientes en Marche » annonce sa candidature et exige la réinscription de Gbagbo, Blé, Soro... sur la liste électorale - KOACI"
2025-02-23 23:15:00.000000 UTC,https://www.thelocal.de/20250117/how-would-a-strong-afd-election-result-impact-foreigners-in-germany/,VOTER,GERMANY,Syria,-0.50352467270896,182,Active,How could the AfD's strong election result impact foreigners in Germany?
2025-02-23 23:45:00.000000 UTC,https://www.bostonglobe.com/2025/02/23/nation/death-competition-american-elections/,VOTER,UNITED STATES,"Alexandria, Al Iskandariyah, Egypt",-2.85714285714286,14,Active,The death of competition in American elections - The Boston Globe
2025-02-24 00:00:00.000000 UTC,https://www.zf.ro/business-international/ofensiva-diplomatica-business-arabia-saudita-emiratele-arabe-unite-22708341,PRESIDENT,TURKEY,"Ankara, Ankara, Turkey",0.32967032967033,40,Active,"Cu o ofensivă diplomatică şi de business în Arabia Saudită, Emiratele Arabe Unite..."
2025-02-24 00:15:00.000000 UTC,https://www.i24news.tv/en/news/international/europe/artc-german-far-right-makes-unprecedented-gains-as-center-right-wins-election,PARLIAMENT,CHANCELLOR,Israel,1.8808777429467,60,Active,i24NEWS
2025-02-24 00:30:00.000000 UTC,https://www.boursier.com/actualites/reuters/les-conservateurs-remportent-les-elections-en-allemagne-malgre-la-poussee-de-l-afd-388212.html,GOVERNMENT,,Syria,-1.71428571428572,43,HTTP 403,
2025-02-24 00:30:00.000000 UTC,https://www.crikey.com.au/2025/02/24/german-election-firewall-afd-far-right/,GOVERNMENT,NEW ZEALAND,Israel,-2.90758047767394,51,Active,"Germany’s firewall against the anti-migrant right holds, just"
2025-02-24 00:30:00.000000 UTC,https://odia.ig.com.br/mundo-e-ciencia/2025/02/7009711-novo-presidente-sirio-e-convidado-para-cupula-arabe-sobre-gaza-no-egito.html,ISRAEL,PALESTINIAN,Israel,3.78378378378379,192,Active,Novo presidente sírio é convidado para cúpula árabe sobre Gaza no Egito | Mundo e Ciência | O Dia
2025-02-24 00:45:00.000000 UTC,https://news.az/news/-asian-parliamentary-assembly-plans-and-prospects,,PARLIAMENTARIAN,Turkey,3.37591240875913,51,Active,Asian Parliamentary Assembly: Plans and prospects | News.az
2025-02-24 00:45:00.000000 UTC,http://www.theskanner.com/8-news/36732-leaders-of-france-and-britain-head-to-washington-to-talk-to-president-trump-about-ukraine,FRANCE,KYIV,"Gaza, Israel (general), Israel",-1.91919191919192,51,HTTP 404,
2025-02-24 01:15:00.000000 UTC,https://www.teleprensa.com/articulo/internacional/nuevo-presidente-sirio-invitado-proxima-cumbre-liga-arabe-gaza-cairo/202502240057172042393.html,SYRIAN,,Syria,-0.72202166064982,141,HTTP 404,
2025-02-24 01:45:00.000000 UTC,https://www.radiofarda.com/a/lebanon-not-battleground-for-wars-of-others-president-aoun-told-a-visiting-iranian-delegation/33325091.html,CARRIER,BEIRUT,"Tehran, Tehran, Iran",-4.1871921182266,84,Active,جوزف عون به قالیباف: لبنان از جنگ‌های دیگران در این کشور خسته است
2025-02-24 02:00:00.000000 UTC,https://www.india.com/hindi-news/world-hindi/volodymyr-zelenskyy-ready-to-step-down-as-president-of-ukraine-in-return-made-this-demand-7636059/,PRESIDENT,UKRAINE,"Riyadh, Ar Riya?, Saudi Arabia",-0.67567567567567,80,HTTP 403,
2025-02-24 02:00:00.000000 UTC,https://www.rferl.org/a/merz-germany-trump-nato-ukraine-russia-election/33325458.html,SECRETARY OF STATE,RIYADH,"Riyadh, Ar Riya?, Saudi Arabia",-0.48678720445063,42,Active,Germany's Merz 'Hopeful' On U.S. Ties Despite Recent Trump Moves
2025-02-24 02:00:00.000000 UTC,https://www.h24info.ma/monde/le-nouveau-president-syrien-invite-au-sommet-arabe-sur-gaza-au-caire/,EGYPT,ISRAEL,"Cairo, Al Qahirah, Egypt",-0.97402597402598,20,Active,"Le nouveau président syrien invité au sommet arabe sur Gaza au Caire , H24info"
2025-02-24 02:00:00.000000 UTC,https://fedpress.ru/news/77/policy/3365112,VLADIMIR PUTIN,MOSCOW,"Riyadh, Ar Riya?, Saudi Arabia",0.49261083743843,50,Active,Владимир Путин назначил участника переговоров в Эр-Рияде своим спецпредставителем | Москва | ФедералПресс
2025-02-24 02:15:00.000000 UTC,https://dailyexpress.com.my/news/252823/israel-ready-to-resume-gaza-war-prime-minister-warns-after-truce-delay/,PRESIDENT,,"Gaza, Israel (general), Israel",-6.77764565992865,42,Connection Error,
2025-02-24 02:15:00.000000 UTC,https://www.thesuburban.com/blogs/sjn/sjn-new-tbdj-president-alex-halpern-seeks-to-energize-synagogue-membership-new-medicine-at-weizmann/article_97492486-f0d3-11ef-8448-8bf9dfa9428c.html,PREMIER,JEWISH,"Jerusalem, Israel (general), Israel",3.24513230154768,10,Active,SJN: New TBDJ President Alex Halpern seeks to energize synagogue membership; new medicine at Weizmann | Sjn | thesuburban.com
2025-02-24 02:15:00.000000 UTC,https://www.firstpost.com/world/zelenskyy-offers-to-step-down-as-ukraines-president-to-join-nato-13866036.html,UKRAINE,,Turkey,-1.70603674540682,831,HTTP 403,
2025-02-24 02:30:00.000000 UTC,https://news.antiwar.com/2025/02/23/latest-us-strike-killed-brother-of-syrian-government-minister/,THE US,SYRIA,"Idlib, Idlib, Syria",-5.26315789473684,13,Active,Latest US Strike Killed Brother of Syrian Government Minister - News From Antiwar.com
2025-02-24 03:15:00.000000 UTC,https://www.aei.org/op-eds/donald-trump-is-taking-presidential-power-to-alarming-places/,PRESIDENT,,"Alexandria, Al Iskandariyah, Egypt",-2.84182305630027,36,Active,Donald Trump Is Taking Presidential Power to Alarming Places | American Enterprise Institute - AEI
2025-02-24 03:30:00.000000 UTC,https://politicaldog101.com/2025/02/the-boeing-presidential-air-force-one-jet-debacle-continues/,GOVERNMENT,MILITARY,Qatar,-4.69879518072289,40,Active,The Boeing Presidential Air Force One Jet Debacle continues……
2025-02-24 03:30:00.000000 UTC,https://dailyillini.com/news-stories/2025/02/23/news-student-elections-pritzker-trump/,STUDENT,,Saudi Arabia,-2.25921521997622,111,Active,"This week in news: Student elections, Pritzker denounces Trump - The Daily Illini"
2025-02-24 03:30:00.000000 UTC,https://www.defenseone.com/policy/2025/02/trumps-pentagon-shakeup-some-see-bid-more-covert-action-less-oversight/403209/,MILITARY,,Iraq,-0.67526089625537,10,Active,"In Pentagon shakeup, some see bid for more secret actions, less oversight - Defense One"
2025-02-24 04:00:00.000000 UTC,https://www.bignewsnetwork.com/news/278062599/us-reformulating-russian-policy-waltz,FOREIGN SECRETARY,RUSSIAN,"Riyadh, Ar Riya?, Saudi Arabia",-3.71428571428572,40,Active,US 'reformulating' Russian policy - Waltz
2025-02-24 04:15:00.000000 UTC,https://www.correiodopovo.com.br/blogs/h%C3%A1-um-s%C3%A9culo-no-cp/o-presidente-chileno-retorna-para-o-pa%C3%ADs-e-para-o-cargo-1.1581919,EGYPTIAN,PARLIAMENT,Egypt,-1.67741935483871,190,Active,O presidente chileno retorna para o país e para o cargo
2025-02-24 04:30:00.000000 UTC,https://timesofindia.indiatimes.com/world/europe/we-see-how-important-this-is-for-europe-world-leaders-react-to-cdu-winning-german-elections-congratulate-incoming-chancellor-friedrich-merz/articleshow/118518685.cms,ISRAELI,,Israel,5.88235294117647,10,Active,"German Elections: World leaders react to CDU winning German elections, congratulate incoming chancellor Friedrich Merz | World News - The Times of India"
2025-02-24 04:45:00.000000 UTC,https://gulfnews.com/uae/government/mohre-unveils-new-guidelines-for-optional-saving-system-for-employees-1.500044347,EMPLOYEE,,"Dubai, Dubayy, United Arab Emirates",7.64587525150906,71,Active,MoHRE unveils new guidelines for optional saving system for employees
2025-02-24 05:30:00.000000 UTC,https://townhall.com/columnists/robert-c-o-brien/2025/02/24/americas-venezuela-policy-should-serve-american-interests-n2652682,UNITED STATES,,Iran,-0.48661800486618,71,Active,America’s Venezuela Policy Should Serve American Interests
2025-02-24 05:45:00.000000 UTC,https://www.protothema.gr/world/article/1605277/skliro-diplomatiko-poker-gia-tin-oukrania-stis-ipa-makron-kai-starmer-pazari-zelenski-me-/,TURKEY,PALESTINE,Turkey,-0.67643742953777,120,Active,"Σκληρό διπλωματικό πόκερ για την Ουκρανία: Στις ΗΠΑ Μακρόν και Στάρμερ, παζάρι Ζελένσκι με αντάλλαγμα την ένταξη στο ΝΑΤΟ"
2025-02-24 06:00:00.000000 UTC,https://www.naftemporiki.gr/english/1921444/how-does-the-government-view-trumps-first-moves-and-what-does-it-expect-in-the-greek-turkish-dialogue/,,THE US,Turkey,-0.80862533692722,42,Active,How does the government view Trump's first moves and what does it expect in the Greek-Turkish dialogue?
2025-02-24 06:15:00.000000 UTC,https://www.dw.com/en/german-election-merzs-cdu-csu-strives-to-build-coalition/live-71726279,GOVERNMENT,GERMAN,Israel,5.4140127388535,51,Active,German election: Merz's CDU/CSU strives to build coalition
2025-02-24 06:30:00.000000 UTC,https://www.defensenews.com/air/2017/06/07/us-qatar-fighter-jet-sale-worth-21b-in-middle-of-diplomatic-crisis/,,BOEING,"Doha, Ad Daw?ah, Qatar",-1.52740341419587,14,Active,US-Qatar fighter jet sale worth $21B in middle of diplomatic crisis
2025-02-24 06:30:00.000000 UTC,https://dailypost.ng/2025/02/24/german-election-trump-netanyahu-nato-react-as-merz-coast-to-victory/,ISRAELI,ISRAELI,Israel,4.44444444444445,51,Active,"German Election: Trump, Netanyahu, NATO react as Merz coast to victory - Daily Post Nigeria"
2025-02-24 06:30:00.000000 UTC,https://www.euractiv.ro/eu-elections-2019/marea-britanie-si-franta-planuiesc-sa-trimita-pana-la-30.000-de-soldati-europeni-in-ucraina-71536,PRESIDENT,,Saudi Arabia,-2.61865793780687,36,Timeout,
2025-02-24 06:45:00.000000 UTC,https://13tv.co.il/item/news/politics/state-policy/p8jmi-904476592/,HAMAS,WASHINGTON,Israel,-3.56612184249629,10,Active,"הבית הלבן: עיכוב שחרור המחבלים – ""תגובה הולמת לחמאס"" | חדשות 13"
2025-02-24 06:45:00.000000 UTC,https://fr.sputniknews.africa/20250224/le-chef-de-la-diplomatie-russe-est-arrive-en-turquie-pour-une-visite-1070802561.html,TURKISH,RUSSIAN,"Istanbul, Istanbul, Turkey",1.03092783505154,46,Active,"Le chef de la diplomatie russe est arrivé en Turquie pour une visite - 24.02.2025, Sputnik Afrique"
2025-02-24 07:15:00.000000 UTC,https://www.freepressjournal.in/world/israel-ready-to-return-to-combat-at-any-moment-prime-minister-benjamin-netanyahu-tells-idf-cadets,ISRAEL,,"Tel Aviv, Tel Aviv, Israel",-4.11899313501144,190,Active,"Israel ‘Ready To Return To Combat At Any Moment,’ Prime Minister Benjamin Netanyahu Tells IDF Cadets"
2025-02-24 07:30:00.000000 UTC,https://thediplomat.com/2025/02/philippines-removed-from-watchdogs-money-laundering-grey-list/,NEPAL,COMMERCIAL BANK,Iran,-3.60824742268041,20,Active,Philippines Removed From Watchdog’s Money-laundering ‘Grey List’ – The Diplomat
2025-02-24 07:45:00.000000 UTC,https://www.lusakatimes.com/2025/02/24/president-hichilema-tours-administrated-capital-for-urban-development-project-upon-arrival-in-egypt/,PRESIDENT,EGYPT,"Cairo, Al Qahirah, Egypt",5.3921568627451,42,Active,Zambia : President Hichilema Tours Administrated Capital for Urban Development Project Upon Arrival In Egypt
2025-02-24 08:30:00.000000 UTC,https://actmedia.eu/daily/acting-president-bolojan-romania-welcomes-release-of-the-six-israeli-hostages-in-gaza/112653,ISRAELI,ROMANIA,"Gaza, Israel (general), Israel",-2.9126213592233,42,Active,Acting president Bolojan: Romania welcomes release of the six Israeli hostages in Gaza
2025-02-24 08:45:00.000000 UTC,https://tv21.tv/plani-per-zhvendosjen-e-palestinezeve-i-papranueshem-i-thote-erdogani-presidentit-francez-macron/,FRENCH,TURKEY,"Anadolu, Turkey (general), Turkey",-1.78571428571428,41,Timeout,
2025-02-24 09:00:00.000000 UTC,https://www.jewishpress.com/news/elections-news/friedrich-merz-a-friend-of-israel-won-sundays-german-election/2025/02/24/,ISRAEL,GERMANY,"Gaza, Israel (general), Israel",-0.50709939148073,111,Active,"Dear Dr. Yael - The Jewish Press - JewishPress.com | Dr. Yael Respler | Sunday, May 24, 2026 | JewishPress.com"
2025-02-24 09:00:00.000000 UTC,https://www.gdnonline.com:443/Details/1345710/Arab-Parliament-approves-document-supporting-resilience-of-Palestinian-People,PARLIAMENT,ISRAEL,"Arab League, Al Qahirah, Egypt",1.81818181818182,51,Active,Middle East News: Arab Parliament approves document supporting resilience of Palestinian People
2025-02-24 09:15:00.000000 UTC,https://cpa.org.au/guardian/issue-2134/saudi-arabian-oil-policy-and-the-iran-iraq-war/,THE US,IRAN,Iran,-3.07917888563049,60,Active,
2025-02-24 09:15:00.000000 UTC,https://gwhatchet.com/2025/02/24/meet-the-five-students-running-for-top-seats-on-gw-laws-student-government/,STUDENT,,"Istanbul, Istanbul, Turkey",-0.44500953591863,60,Active,Meet the five students running for top seats on GW Law’s student government – The GW Hatchet
2025-02-24 09:15:00.000000 UTC,https://dunyanews.tv/en/Technology/869787-qatar-signs-deal-with-scale-ai-to-boost-government-services,GOVERNMENT,QATAR,Qatar,3.63636363636363,57,Active,Qatar signs deal with Scale AI to boost government services
2025-02-24 09:30:00.000000 UTC,https://13tv.co.il/item/news/politics/state-policy/ys362-904476682/?pid=7&&cid=902992386,PALESTINIAN,ISRAEL,Israel,-1.32450331125828,20,Active,"אולמרט חושף את ""מפת המפית"": ""רציתי שנשנה את ההיסטוריה"" | חדשות 13"
2025-02-24 09:45:00.000000 UTC,https://www.aa.com.tr/en/europe/conservatives-win-germanys-parliamentary-elections/3491196,BUNDESTAG,DEPUTIES,"Anadolu, Turkey (general), Turkey",5.22088353413655,20,Active,Conservatives win Germany's parliamentary elections
2025-02-24 09:45:00.000000 UTC,https://www.clickondetroit.com/news/2025/02/24/the-latest-opposition-leader-merzs-headed-to-form-germanys-next-government/,GERMANY,ISRAEL,"Gaza, Israel (general), Israel",1.93409742120344,36,Active,The Latest: Opposition leader Merz set to form Germany's next government
2025-02-24 09:45:00.000000 UTC,https://www.idahostatejournal.com/news/national/the-latest-opposition-leader-merz-set-to-form-germanys-next-government/article_7daf31d9-69f5-532b-8262-01629c43d801.html,ISRAEL,GERMANY,Israel,2.47747747747748,36,HTTP 404,
